Fecha,Valor,Clase,Dia,Semana,Mes,Ano,DiaString
2017-01-17,691.0,Predicho,17,3,1,2017,Martes
2017-01-18,785.0,Predicho,18,3,1,2017,Miércoles
2017-01-19,795.0,Predicho,19,3,1,2017,Jueves
2017-01-20,824.0,Predicho,20,3,1,2017,Viernes
2017-01-21,242.0,Predicho,21,3,1,2017,Sábado
2017-01-22,5.0,Predicho,22,4,1,2017,Domingo
2017-01-23,624.0,Predicho,23,4,1,2017,Lunes
2017-01-24,771.0,Predicho,24,4,1,2017,Martes
2017-01-25,876.0,Predicho,25,4,1,2017,Miércoles
2017-01-26,888.0,Predicho,26,4,1,2017,Jueves
2017-01-27,920.0,Predicho,27,4,1,2017,Viernes
2017-01-28,270.0,Predicho,28,4,1,2017,Sábado
2017-01-29,6.0,Predicho,29,5,1,2017,Domingo
2017-01-30,696.0,Predicho,30,5,1,2017,Lunes
2017-01-31,861.0,Predicho,31,5,1,2017,Martes
2017-02-01,757.0,Predicho,1,5,2,2017,Miércoles
2017-02-02,766.0,Predicho,2,5,2,2017,Jueves
2017-02-03,794.0,Predicho,3,5,2,2017,Viernes
2017-02-04,233.0,Predicho,4,5,2,2017,Sábado
2017-02-05,5.0,Predicho,5,6,2,2017,Domingo
2017-02-06,601.0,Predicho,6,6,2,2017,Lunes
2017-02-07,743.0,Predicho,7,6,2,2017,Martes
2017-02-08,845.0,Predicho,8,6,2,2017,Miércoles
2017-02-09,855.0,Predicho,9,6,2,2017,Jueves
2017-02-10,887.0,Predicho,10,6,2,2017,Viernes
2017-02-11,260.0,Predicho,11,6,2,2017,Sábado
2017-02-12,5.0,Predicho,12,7,2,2017,Domingo
2017-02-13,671.0,Predicho,13,7,2,2017,Lunes
2017-02-14,830.0,Predicho,14,7,2,2017,Martes
2017-02-15,943.0,Predicho,15,7,2,2017,Miércoles
2017-02-16,955.0,Predicho,16,7,2,2017,Jueves
2017-02-17,990.0,Predicho,17,7,2,2017,Viernes
2017-02-18,290.0,Predicho,18,7,2,2017,Sábado
2017-02-19,6.0,Predicho,19,8,2,2017,Domingo
2017-02-20,749.0,Predicho,20,8,2,2017,Lunes
2017-02-21,926.0,Predicho,21,8,2,2017,Martes
2017-02-22,1052.0,Predicho,22,8,2,2017,Miércoles
2017-02-23,1066.0,Predicho,23,8,2,2017,Jueves
2017-02-24,1104.0,Predicho,24,8,2,2017,Viernes
2017-02-25,324.0,Predicho,25,8,2,2017,Sábado
2017-02-26,7.0,Predicho,26,9,2,2017,Domingo
2017-02-27,836.0,Predicho,27,9,2,2017,Lunes
2017-02-28,1034.0,Predicho,28,9,2,2017,Martes
2017-03-01,779.0,Predicho,1,9,3,2017,Miércoles
2017-03-02,789.0,Predicho,2,9,3,2017,Jueves
2017-03-03,818.0,Predicho,3,9,3,2017,Viernes
2017-03-04,240.0,Predicho,4,9,3,2017,Sábado
2017-03-05,5.0,Predicho,5,10,3,2017,Domingo
2017-03-06,619.0,Predicho,6,10,3,2017,Lunes
2017-03-07,765.0,Predicho,7,10,3,2017,Martes
2017-03-08,870.0,Predicho,8,10,3,2017,Miércoles
2017-03-09,881.0,Predicho,9,10,3,2017,Jueves
2017-03-10,913.0,Predicho,10,10,3,2017,Viernes
2017-03-11,268.0,Predicho,11,10,3,2017,Sábado
2017-03-12,6.0,Predicho,12,11,3,2017,Domingo
2017-03-13,691.0,Predicho,13,11,3,2017,Lunes
2017-03-14,854.0,Predicho,14,11,3,2017,Martes
2017-03-15,971.0,Predicho,15,11,3,2017,Miércoles
2017-03-16,983.0,Predicho,16,11,3,2017,Jueves
2017-03-17,1019.0,Predicho,17,11,3,2017,Viernes
2017-03-18,299.0,Predicho,18,11,3,2017,Sábado
2017-03-19,6.0,Predicho,19,12,3,2017,Domingo
2017-03-20,15.0,Predicho,20,12,3,2017,Lunes
2017-03-21,954.0,Predicho,21,12,3,2017,Martes
2017-03-22,1083.0,Predicho,22,12,3,2017,Miércoles
2017-03-23,1097.0,Predicho,23,12,3,2017,Jueves
2017-03-24,1137.0,Predicho,24,12,3,2017,Viernes
2017-03-25,334.0,Predicho,25,12,3,2017,Sábado
2017-03-26,7.0,Predicho,26,13,3,2017,Domingo
2017-03-27,860.0,Predicho,27,13,3,2017,Lunes
2017-03-28,1064.0,Predicho,28,13,3,2017,Martes
2017-03-29,1209.0,Predicho,29,13,3,2017,Miércoles
2017-03-30,1225.0,Predicho,30,13,3,2017,Jueves
2017-03-31,1269.0,Predicho,31,13,3,2017,Viernes
2017-04-01,230.0,Predicho,1,13,4,2017,Sábado
2017-04-02,5.0,Predicho,2,14,4,2017,Domingo
2017-04-03,594.0,Predicho,3,14,4,2017,Lunes
2017-04-04,735.0,Predicho,4,14,4,2017,Martes
2017-04-05,835.0,Predicho,5,14,4,2017,Miércoles
2017-04-06,846.0,Predicho,6,14,4,2017,Jueves
2017-04-07,877.0,Predicho,7,14,4,2017,Viernes
2017-04-08,257.0,Predicho,8,14,4,2017,Sábado
2017-04-09,5.0,Predicho,9,15,4,2017,Domingo
2017-04-10,664.0,Predicho,10,15,4,2017,Lunes
2017-04-11,821.0,Predicho,11,15,4,2017,Martes
2017-04-12,932.0,Predicho,12,15,4,2017,Miércoles
2017-04-13,19.0,Predicho,13,15,4,2017,Jueves
2017-04-14,20.0,Predicho,14,15,4,2017,Viernes
2017-04-15,287.0,Predicho,15,15,4,2017,Sábado
2017-04-16,6.0,Predicho,16,16,4,2017,Domingo
2017-04-17,741.0,Predicho,17,16,4,2017,Lunes
2017-04-18,916.0,Predicho,18,16,4,2017,Martes
2017-04-19,1041.0,Predicho,19,16,4,2017,Miércoles
2017-04-20,1054.0,Predicho,20,16,4,2017,Jueves
2017-04-21,1092.0,Predicho,21,16,4,2017,Viernes
2017-04-22,320.0,Predicho,22,16,4,2017,Sábado
2017-04-23,7.0,Predicho,23,17,4,2017,Domingo
2017-04-24,827.0,Predicho,24,17,4,2017,Lunes
2017-04-25,1022.0,Predicho,25,17,4,2017,Martes
2017-04-26,1162.0,Predicho,26,17,4,2017,Miércoles
2017-04-27,1176.0,Predicho,27,17,4,2017,Jueves
2017-04-28,1219.0,Predicho,28,17,4,2017,Viernes
2017-04-29,358.0,Predicho,29,17,4,2017,Sábado
2017-04-30,7.0,Predicho,30,18,4,2017,Domingo
2017-05-01,11.0,Predicho,1,18,5,2017,Lunes
2017-05-02,671.0,Predicho,2,18,5,2017,Martes
2017-05-03,763.0,Predicho,3,18,5,2017,Miércoles
2017-05-04,772.0,Predicho,4,18,5,2017,Jueves
2017-05-05,800.0,Predicho,5,18,5,2017,Viernes
2017-05-06,235.0,Predicho,6,18,5,2017,Sábado
2017-05-07,5.0,Predicho,7,19,5,2017,Domingo
2017-05-08,606.0,Predicho,8,19,5,2017,Lunes
2017-05-09,749.0,Predicho,9,19,5,2017,Martes
2017-05-10,851.0,Predicho,10,19,5,2017,Miércoles
2017-05-11,862.0,Predicho,11,19,5,2017,Jueves
2017-05-12,893.0,Predicho,12,19,5,2017,Viernes
2017-05-13,262.0,Predicho,13,19,5,2017,Sábado
2017-05-14,5.0,Predicho,14,20,5,2017,Domingo
2017-05-15,676.0,Predicho,15,20,5,2017,Lunes
2017-05-16,836.0,Predicho,16,20,5,2017,Martes
2017-05-17,950.0,Predicho,17,20,5,2017,Miércoles
2017-05-18,962.0,Predicho,18,20,5,2017,Jueves
2017-05-19,997.0,Predicho,19,20,5,2017,Viernes
2017-05-20,293.0,Predicho,20,20,5,2017,Sábado
2017-05-21,6.0,Predicho,21,21,5,2017,Domingo
2017-05-22,755.0,Predicho,22,21,5,2017,Lunes
2017-05-23,933.0,Predicho,23,21,5,2017,Martes
2017-05-24,1060.0,Predicho,24,21,5,2017,Miércoles
2017-05-25,1074.0,Predicho,25,21,5,2017,Jueves
2017-05-26,1113.0,Predicho,26,21,5,2017,Viernes
2017-05-27,327.0,Predicho,27,21,5,2017,Sábado
2017-05-28,7.0,Predicho,28,22,5,2017,Domingo
2017-05-29,17.0,Predicho,29,22,5,2017,Lunes
2017-05-30,1042.0,Predicho,30,22,5,2017,Martes
2017-05-31,1183.0,Predicho,31,22,5,2017,Miércoles
2017-06-01,769.0,Predicho,1,22,6,2017,Jueves
2017-06-02,797.0,Predicho,2,22,6,2017,Viernes
2017-06-03,234.0,Predicho,3,22,6,2017,Sábado
2017-06-04,5.0,Predicho,4,23,6,2017,Domingo
2017-06-05,603.0,Predicho,5,23,6,2017,Lunes
2017-06-06,745.0,Predicho,6,23,6,2017,Martes
2017-06-07,847.0,Predicho,7,23,6,2017,Miércoles
2017-06-08,858.0,Predicho,8,23,6,2017,Jueves
2017-06-09,889.0,Predicho,9,23,6,2017,Viernes
2017-06-10,261.0,Predicho,10,23,6,2017,Sábado
2017-06-11,5.0,Predicho,11,24,6,2017,Domingo
2017-06-12,673.0,Predicho,12,24,6,2017,Lunes
2017-06-13,832.0,Predicho,13,24,6,2017,Martes
2017-06-14,945.0,Predicho,14,24,6,2017,Miércoles
2017-06-15,957.0,Predicho,15,24,6,2017,Jueves
2017-06-16,992.0,Predicho,16,24,6,2017,Viernes
2017-06-17,291.0,Predicho,17,24,6,2017,Sábado
2017-06-18,6.0,Predicho,18,25,6,2017,Domingo
2017-06-19,15.0,Predicho,19,25,6,2017,Lunes
2017-06-20,929.0,Predicho,20,25,6,2017,Martes
2017-06-21,1055.0,Predicho,21,25,6,2017,Miércoles
2017-06-22,1069.0,Predicho,22,25,6,2017,Jueves
2017-06-23,1108.0,Predicho,23,25,6,2017,Viernes
2017-06-24,325.0,Predicho,24,25,6,2017,Sábado
2017-06-25,7.0,Predicho,25,26,6,2017,Domingo
2017-06-26,17.0,Predicho,26,26,6,2017,Lunes
2017-06-27,1037.0,Predicho,27,26,6,2017,Martes
2017-06-28,1178.0,Predicho,28,26,6,2017,Miércoles
2017-06-29,1193.0,Predicho,29,26,6,2017,Jueves
2017-06-30,1236.0,Predicho,30,26,6,2017,Viernes
2017-07-01,232.0,Predicho,1,26,7,2017,Sábado
2017-07-02,5.0,Predicho,2,27,7,2017,Domingo
2017-07-03,12.0,Predicho,3,27,7,2017,Lunes
2017-07-04,741.0,Predicho,4,27,7,2017,Martes
2017-07-05,842.0,Predicho,5,27,7,2017,Miércoles
2017-07-06,853.0,Predicho,6,27,7,2017,Jueves
2017-07-07,884.0,Predicho,7,27,7,2017,Viernes
2017-07-08,259.0,Predicho,8,27,7,2017,Sábado
2017-07-09,5.0,Predicho,9,28,7,2017,Domingo
2017-07-10,669.0,Predicho,10,28,7,2017,Lunes
2017-07-11,827.0,Predicho,11,28,7,2017,Martes
2017-07-12,940.0,Predicho,12,28,7,2017,Miércoles
2017-07-13,952.0,Predicho,13,28,7,2017,Jueves
2017-07-14,987.0,Predicho,14,28,7,2017,Viernes
2017-07-15,290.0,Predicho,15,28,7,2017,Sábado
2017-07-16,6.0,Predicho,16,29,7,2017,Domingo
2017-07-17,747.0,Predicho,17,29,7,2017,Lunes
2017-07-18,924.0,Predicho,18,29,7,2017,Martes
2017-07-19,1049.0,Predicho,19,29,7,2017,Miércoles
2017-07-20,21.0,Predicho,20,29,7,2017,Jueves
2017-07-21,1101.0,Predicho,21,29,7,2017,Viernes
2017-07-22,323.0,Predicho,22,29,7,2017,Sábado
2017-07-23,7.0,Predicho,23,30,7,2017,Domingo
2017-07-24,833.0,Predicho,24,30,7,2017,Lunes
2017-07-25,1031.0,Predicho,25,30,7,2017,Martes
2017-07-26,1171.0,Predicho,26,30,7,2017,Miércoles
2017-07-27,1186.0,Predicho,27,30,7,2017,Jueves
2017-07-28,1229.0,Predicho,28,30,7,2017,Viernes
2017-07-29,361.0,Predicho,29,30,7,2017,Sábado
2017-07-30,7.0,Predicho,30,31,7,2017,Domingo
2017-07-31,930.0,Predicho,31,31,7,2017,Lunes
2017-08-01,719.0,Predicho,1,31,8,2017,Martes
2017-08-02,817.0,Predicho,2,31,8,2017,Miércoles
2017-08-03,828.0,Predicho,3,31,8,2017,Jueves
2017-08-04,858.0,Predicho,4,31,8,2017,Viernes
2017-08-05,252.0,Predicho,5,31,8,2017,Sábado
2017-08-06,5.0,Predicho,6,32,8,2017,Domingo
2017-08-07,13.0,Predicho,7,32,8,2017,Lunes
2017-08-08,803.0,Predicho,8,32,8,2017,Martes
2017-08-09,912.0,Predicho,9,32,8,2017,Miércoles
2017-08-10,924.0,Predicho,10,32,8,2017,Jueves
2017-08-11,957.0,Predicho,11,32,8,2017,Viernes
2017-08-12,281.0,Predicho,12,32,8,2017,Sábado
2017-08-13,6.0,Predicho,13,33,8,2017,Domingo
2017-08-14,724.0,Predicho,14,33,8,2017,Lunes
2017-08-15,896.0,Predicho,15,33,8,2017,Martes
2017-08-16,1018.0,Predicho,16,33,8,2017,Miércoles
2017-08-17,1031.0,Predicho,17,33,8,2017,Jueves
2017-08-18,1069.0,Predicho,18,33,8,2017,Viernes
2017-08-19,313.0,Predicho,19,33,8,2017,Sábado
2017-08-20,6.0,Predicho,20,34,8,2017,Domingo
2017-08-21,16.0,Predicho,21,34,8,2017,Lunes
2017-08-22,1000.0,Predicho,22,34,8,2017,Martes
2017-08-23,1136.0,Predicho,23,34,8,2017,Miércoles
2017-08-24,1151.0,Predicho,24,34,8,2017,Jueves
2017-08-25,1193.0,Predicho,25,34,8,2017,Viernes
2017-08-26,350.0,Predicho,26,34,8,2017,Sábado
2017-08-27,7.0,Predicho,27,35,8,2017,Domingo
2017-08-28,902.0,Predicho,28,35,8,2017,Lunes
2017-08-29,1116.0,Predicho,29,35,8,2017,Martes
2017-08-30,1268.0,Predicho,30,35,8,2017,Miércoles
2017-08-31,1284.0,Predicho,31,35,8,2017,Jueves
2017-09-01,811.0,Predicho,1,35,9,2017,Viernes
2017-09-02,238.0,Predicho,2,35,9,2017,Sábado
2017-09-03,5.0,Predicho,3,36,9,2017,Domingo
2017-09-04,613.0,Predicho,4,36,9,2017,Lunes
2017-09-05,759.0,Predicho,5,36,9,2017,Martes
2017-09-06,862.0,Predicho,6,36,9,2017,Miércoles
2017-09-07,873.0,Predicho,7,36,9,2017,Jueves
2017-09-08,905.0,Predicho,8,36,9,2017,Viernes
2017-09-09,265.0,Predicho,9,36,9,2017,Sábado
2017-09-10,5.0,Predicho,10,37,9,2017,Domingo
2017-09-11,685.0,Predicho,11,37,9,2017,Lunes
2017-09-12,847.0,Predicho,12,37,9,2017,Martes
2017-09-13,962.0,Predicho,13,37,9,2017,Miércoles
2017-09-14,974.0,Predicho,14,37,9,2017,Jueves
2017-09-15,1010.0,Predicho,15,37,9,2017,Viernes
2017-09-16,296.0,Predicho,16,37,9,2017,Sábado
2017-09-17,6.0,Predicho,17,38,9,2017,Domingo
2017-09-18,764.0,Predicho,18,38,9,2017,Lunes
2017-09-19,945.0,Predicho,19,38,9,2017,Martes
2017-09-20,1074.0,Predicho,20,38,9,2017,Miércoles
2017-09-21,1088.0,Predicho,21,38,9,2017,Jueves
2017-09-22,1127.0,Predicho,22,38,9,2017,Viernes
2017-09-23,331.0,Predicho,23,38,9,2017,Sábado
2017-09-24,7.0,Predicho,24,39,9,2017,Domingo
2017-09-25,853.0,Predicho,25,39,9,2017,Lunes
2017-09-26,1055.0,Predicho,26,39,9,2017,Martes
2017-09-27,1199.0,Predicho,27,39,9,2017,Miércoles
2017-09-28,1214.0,Predicho,28,39,9,2017,Jueves
2017-09-29,1258.0,Predicho,29,39,9,2017,Viernes
2017-09-30,369.0,Predicho,30,39,9,2017,Sábado
2017-10-01,5.0,Predicho,1,40,10,2017,Domingo
2017-10-02,570.0,Predicho,2,40,10,2017,Lunes
2017-10-03,705.0,Predicho,3,40,10,2017,Martes
2017-10-04,801.0,Predicho,4,40,10,2017,Miércoles
2017-10-05,811.0,Predicho,5,40,10,2017,Jueves
2017-10-06,840.0,Predicho,6,40,10,2017,Viernes
2017-10-07,247.0,Predicho,7,40,10,2017,Sábado
2017-10-08,5.0,Predicho,8,41,10,2017,Domingo
2017-10-09,636.0,Predicho,9,41,10,2017,Lunes
2017-10-10,786.0,Predicho,10,41,10,2017,Martes
2017-10-11,894.0,Predicho,11,41,10,2017,Miércoles
2017-10-12,905.0,Predicho,12,41,10,2017,Jueves
2017-10-13,938.0,Predicho,13,41,10,2017,Viernes
2017-10-14,275.0,Predicho,14,41,10,2017,Sábado
2017-10-15,6.0,Predicho,15,42,10,2017,Domingo
2017-10-16,14.0,Predicho,16,42,10,2017,Lunes
2017-10-17,878.0,Predicho,17,42,10,2017,Martes
2017-10-18,997.0,Predicho,18,42,10,2017,Miércoles
2017-10-19,1010.0,Predicho,19,42,10,2017,Jueves
2017-10-20,1047.0,Predicho,20,42,10,2017,Viernes
2017-10-21,307.0,Predicho,21,42,10,2017,Sábado
2017-10-22,6.0,Predicho,22,43,10,2017,Domingo
2017-10-23,792.0,Predicho,23,43,10,2017,Lunes
2017-10-24,980.0,Predicho,24,43,10,2017,Martes
2017-10-25,1113.0,Predicho,25,43,10,2017,Miércoles
2017-10-26,1127.0,Predicho,26,43,10,2017,Jueves
2017-10-27,1168.0,Predicho,27,43,10,2017,Viernes
2017-10-28,343.0,Predicho,28,43,10,2017,Sábado
2017-10-29,7.0,Predicho,29,44,10,2017,Domingo
2017-10-30,884.0,Predicho,30,44,10,2017,Lunes
2017-10-31,1093.0,Predicho,31,44,10,2017,Martes
2017-11-01,813.0,Predicho,1,44,11,2017,Miércoles
2017-11-02,823.0,Predicho,2,44,11,2017,Jueves
2017-11-03,853.0,Predicho,3,44,11,2017,Viernes
2017-11-04,250.0,Predicho,4,44,11,2017,Sábado
2017-11-05,5.0,Predicho,5,45,11,2017,Domingo
2017-11-06,13.0,Predicho,6,45,11,2017,Lunes
2017-11-07,798.0,Predicho,7,45,11,2017,Martes
2017-11-08,907.0,Predicho,8,45,11,2017,Miércoles
2017-11-09,919.0,Predicho,9,45,11,2017,Jueves
2017-11-10,952.0,Predicho,10,45,11,2017,Viernes
2017-11-11,279.0,Predicho,11,45,11,2017,Sábado
2017-11-12,6.0,Predicho,12,46,11,2017,Domingo
2017-11-13,14.0,Predicho,13,46,11,2017,Lunes
2017-11-14,891.0,Predicho,14,46,11,2017,Martes
2017-11-15,1012.0,Predicho,15,46,11,2017,Miércoles
2017-11-16,1025.0,Predicho,16,46,11,2017,Jueves
2017-11-17,1063.0,Predicho,17,46,11,2017,Viernes
2017-11-18,312.0,Predicho,18,46,11,2017,Sábado
2017-11-19,6.0,Predicho,19,47,11,2017,Domingo
2017-11-20,804.0,Predicho,20,47,11,2017,Lunes
2017-11-21,995.0,Predicho,21,47,11,2017,Martes
2017-11-22,1130.0,Predicho,22,47,11,2017,Miércoles
2017-11-23,1144.0,Predicho,23,47,11,2017,Jueves
2017-11-24,1186.0,Predicho,24,47,11,2017,Viernes
2017-11-25,348.0,Predicho,25,47,11,2017,Sábado
2017-11-26,7.0,Predicho,26,48,11,2017,Domingo
2017-11-27,898.0,Predicho,27,48,11,2017,Lunes
2017-11-28,1110.0,Predicho,28,48,11,2017,Martes
2017-11-29,1261.0,Predicho,29,48,11,2017,Miércoles
2017-11-30,1277.0,Predicho,30,48,11,2017,Jueves
2017-12-01,1064.0,Predicho,1,48,12,2017,Viernes
2017-12-02,312.0,Predicho,2,48,12,2017,Sábado
2017-12-03,6.0,Predicho,3,49,12,2017,Domingo
2017-12-04,805.0,Predicho,4,49,12,2017,Lunes
2017-12-05,995.0,Predicho,5,49,12,2017,Martes
2017-12-06,1131.0,Predicho,6,49,12,2017,Miércoles
2017-12-07,1145.0,Predicho,7,49,12,2017,Jueves
2017-12-08,24.0,Predicho,8,49,12,2017,Viernes
2017-12-09,348.0,Predicho,9,49,12,2017,Sábado
2017-12-10,7.0,Predicho,10,50,12,2017,Domingo
2017-12-11,898.0,Predicho,11,50,12,2017,Lunes
2017-12-12,1111.0,Predicho,12,50,12,2017,Martes
2017-12-13,1262.0,Predicho,13,50,12,2017,Miércoles
2017-12-14,1278.0,Predicho,14,50,12,2017,Jueves
2017-12-15,1325.0,Predicho,15,50,12,2017,Viernes
2017-12-16,389.0,Predicho,16,50,12,2017,Sábado
2017-12-17,8.0,Predicho,17,51,12,2017,Domingo
2017-12-18,1003.0,Predicho,18,51,12,2017,Lunes
2017-12-19,1240.0,Predicho,19,51,12,2017,Martes
2017-12-20,1409.0,Predicho,20,51,12,2017,Miércoles
2017-12-21,1427.0,Predicho,21,51,12,2017,Jueves
2017-12-22,1479.0,Predicho,22,51,12,2017,Viernes
2017-12-23,434.0,Predicho,23,51,12,2017,Sábado
2017-12-24,9.0,Predicho,24,52,12,2017,Domingo
2017-12-25,22.0,Predicho,25,52,12,2017,Lunes
2017-12-26,1384.0,Predicho,26,52,12,2017,Martes
2017-12-27,1573.0,Predicho,27,52,12,2017,Miércoles
2017-12-28,1593.0,Predicho,28,52,12,2017,Jueves
2017-12-29,1651.0,Predicho,29,52,12,2017,Viernes
2017-12-30,484.0,Predicho,30,52,12,2017,Sábado
2017-12-31,10.0,Predicho,31,53,12,2017,Domingo
